game_id,espn_game_id,game_uid,season,season_type,date,week,home_away,winner,team_id,team_uid,team_city,team_name,team_abbr,team_full,team_color,team_color_alt,team_logo,team_order,team_score,team_record,pass_att,pass_cmp,pass_yds,pass_avg,pass_td,pass_int,pass_sacks,pass_sack_yds,pass_qbr,pass_rtg,rush_att,rush_yds,rush_avg,rush_td,rush_long,rec_total,rec_yds,rec_avg,rec_td,rec_long,rec_tgts,fum_total,fum_lost,fum_rec,def_tkl,def_solo_tkl,def_sacks,def_tfl,def_pd,def_qb_hts,def_td,int_total,int_yds,int_td,kick_ret_no,kick_ret_yds,kick_ret_avg,kick_ret_long,kick_ret_td,punt_ret_no,punt_ret_yds,punt_ret_avg,punt_ret_long,punt_ret_td,kick_fg_made,kick_fg_att,kick_fg_pct,kick_long,kick_xp_made,kick_xp_att,kick_pts,punt_no,punt_yds,punt_avg,punt_tb,punt_in_20,punt_long,first_downs,pass_1st_downs,rush_1st_downs,first_downs_from_penalties,third_down_conv,third_down_att,fourth_down_conv,fourth_down_att,total_plays,total_yards,yards_per_play,total_drives,redzone_att,redzone_conv,penalties,pen_yards,turnovers,def_sp_tds,possess_time,current,wallclockAvailable,guid,boxscoreMinutes,gameNote
2025_06_ARI_IND,401772856,s:20~l:28~e:401772856,2025,2,2025-10-12T17:00Z,6,away,0,22,s:20~l:28~t:22,Arizona,Cardinals,ARI,Arizona Cardinals,a40227,ffffff,https://a.espncdn.com/i/teamlogos/nfl/500/ari.png,1,27,2-4,27,44,312,7.3,2,1,2,8,NA,89.2,24,88,3.7,1,12,27,320,11.9,2,30,39,NA,NA,NA,66,37,1,3,4,6,0,1,9,0,4,114,28.5,36,0,1,12,12,12,0,2,2,100,44,3,3,9,2,92,46,0,1,49,25,17,7,1,9,14,0,1,70,400,5.7,10,6,3,7,65,1,0,32:05,TRUE,TRUE,8fc7b962-95e1-3cb8-6a7d-b499de9ad546,TRUE,NA
2025_06_ARI_IND,401772856,s:20~l:28~e:401772856,2025,2,2025-10-12T17:00Z,6,home,1,11,s:20~l:28~t:11,Indianapolis,Colts,IND,Indianapolis Colts,003b75,ffffff,https://a.espncdn.com/i/teamlogos/nfl/500/ind.png,0,31,5-1,22,30,205,7.1,2,1,1,7,NA,101,27,150,5.6,2,30,22,212,9.6,2,26,30,NA,NA,NA,65,49,2,6,3,12,0,1,9,0,5,135,27,32,0,1,0,0,0,0,1,1,100,45,4,4,7,3,165,55,1,1,57,25,13,11,1,4,8,0,0,58,355,6.1,10,4,4,5,40,1,0,27:55,TRUE,TRUE,582d14eb-da61-e505-cc40-d972a1b60ed1,TRUE,NA
2025_06_SEA_JAX,401772857,s:20~l:28~e:401772857,2025,2,2025-10-12T17:00Z,6,away,1,26,s:20~l:28~t:26,Seattle,Seahawks,SEA,Seattle Seahawks,002a5c,69be28,https://a.espncdn.com/i/teamlogos/nfl/500/sea.png,1,20,4-2,16,27,286,10.9,2,0,1,9,NA,121.7,26,60,2.3,0,10,16,295,18.4,2,61,24,NA,NA,NA,74,40,7,7,2,17,0,NA,NA,NA,2,40,20,21,0,3,5,1.7,6,0,2,2,100,53,2,2,8,7,360,51.4,0,3,55,13,10,2,1,1,12,0,0,54,346,6.4,12,3,1,7,56,0,0,26:39,TRUE,TRUE,3767a23c-a17d-294f-288a-9086ad1f0680,TRUE,NA
2025_06_SEA_JAX,401772857,s:20~l:28~e:401772857,2025,2,2025-10-12T17:00Z,6,home,0,30,s:20~l:28~t:30,Jacksonville,Jaguars,JAX,Jacksonville Jaguars,007487,d7a22a,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,0,12,4-2,27,42,214,6.1,2,0,7,44,NA,97.1,19,59,3.1,0,8,27,258,9.6,2,26,42,1,0,0,56,27,1,7,3,4,0,NA,NA,NA,4,96,24,30,0,4,24,6,10,0,0,1,0,0,0,1,0,8,393,49.1,1,2,61,17,13,3,1,4,16,3,3,68,273,4,12,0,0,10,76,0,0,33:21,TRUE,TRUE,ca6fb778-cbf6-d9a3-3e93-01230335fcab,TRUE,NA
2025_06_LAC_MIA,401772750,s:20~l:28~e:401772750,2025,2,2025-10-12T17:00Z,6,away,1,24,s:20~l:28~t:24,Los Angeles,Chargers,LAC,Los Angeles Chargers,0080c6,ffc20e,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,1,29,4-2,29,38,263,6.9,2,0,1,1,NA,112.2,25,140,5.6,0,38,29,264,9.1,2,21,38,2,1,1,62,38,2,4,5,4,0,3,23,0,4,131,32.8,40,0,2,11,5.5,11,0,5,5,100,35,2,2,17,2,94,47,0,2,55,20,12,7,1,6,15,1,1,64,403,6.3,10,7,2,7,45,1,0,34:19,TRUE,TRUE,84caf62b-c753-71ea-a787-44fd224a4294,TRUE,NA
2025_06_LAC_MIA,401772750,s:20~l:28~e:401772750,2025,2,2025-10-12T17:00Z,6,home,0,15,s:20~l:28~t:15,Miami,Dolphins,MIA,Miami Dolphins,008e97,fc4c02,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,0,27,1-5,22,33,204,6.5,1,3,2,9,NA,56.8,21,137,6.5,2,49,22,213,9.7,1,45,30,0,0,1,73,48,1,1,2,7,0,NA,NA,NA,6,180,30,45,0,1,8,8,8,0,2,3,66.7,47,3,3,9,2,111,55.5,0,0,57,19,10,7,2,5,11,0,0,56,341,6.1,11,3,2,4,45,3,0,25:41,TRUE,TRUE,af33088b-1e19-d27d-dbc0-354fd7151703,TRUE,NA
2025_06_NE_NO,401772751,s:20~l:28~e:401772751,2025,2,2025-10-12T17:00Z,6,away,1,17,s:20~l:28~t:17,New England,Patriots,NE,New England Patriots,002a5c,c60c30,https://a.espncdn.com/i/teamlogos/nfl/500/ne.png,1,25,4-2,18,26,260,10,3,0,1,1,NA,140.1,31,73,2.4,0,20,18,261,14.5,3,53,24,2,0,3,71,31,2,4,5,4,0,NA,NA,NA,5,129,25.8,28,0,1,6,6,6,0,1,1,100,24,2,2,5,3,144,48,0,1,66,19,12,5,2,6,13,1,2,58,333,5.7,9,1,0,11,65,0,0,31:44,TRUE,TRUE,0078f353-fe3e-67ed-a42c-43cca0568e21,TRUE,NA
2025_06_NE_NO,401772751,s:20~l:28~e:401772751,2025,2,2025-10-12T17:00Z,6,home,0,18,s:20~l:28~t:18,New Orleans,Saints,NO,New Orleans Saints,d3bc8d,000000,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,0,19,1-5,20,26,223,8.7,0,0,2,4,NA,102.6,23,73,3.2,1,9,20,227,11.4,0,53,26,1,1,0,59,40,1,7,2,4,0,NA,NA,NA,4,89,22.3,24,0,2,21,10.5,12,0,4,4,100,54,1,1,13,2,70,35,0,0,47,17,7,7,3,3,9,0,0,51,296,5.8,9,2,1,8,67,1,0,28:16,TRUE,TRUE,97d2f6c9-2f22-459c-306a-046941ccab2a,TRUE,NA
2025_06_CLE_PIT,401772748,s:20~l:28~e:401772748,2025,2,2025-10-12T17:00Z,6,away,0,5,s:20~l:28~t:5,Cleveland,Browns,CLE,Cleveland Browns,472a08,ff3c00,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,1,9,1-5,29,52,183,4.3,0,0,6,38,NA,66.3,17,65,3.8,0,12,29,221,7.6,0,24,51,NA,NA,NA,67,37,0,6,3,3,0,NA,NA,NA,6,146,24.3,30,0,1,9,9,9,0,3,3,100,53,0,0,9,4,198,49.5,0,0,67,20,10,6,4,6,17,2,4,75,248,3.3,9,3,0,6,44,0,0,28:08,TRUE,TRUE,539babc5-e5fb-753b-8ae1-c15032a91ef4,TRUE,NA
2025_06_CLE_PIT,401772748,s:20~l:28~e:401772748,2025,2,2025-10-12T17:00Z,6,home,1,23,s:20~l:28~t:23,Pittsburgh,Steelers,PIT,Pittsburgh Steelers,000000,ffb612,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,0,23,4-1,21,30,235,7.8,2,0,0,0,NA,115.3,28,100,3.6,0,11,21,235,11.2,2,36,29,1,0,0,82,36,6,6,8,17,0,NA,NA,NA,3,74,24.7,25,0,3,30,10,15,0,3,4,75,50,2,2,11,2,84,42,0,0,50,19,11,7,1,5,13,0,0,58,335,5.8,9,1,1,10,59,0,0,31:52,TRUE,TRUE,debcd592-8d53-71f1-fc15-5c8b8ef9df6e,TRUE,NA
2025_06_TEN_LV,401772859,s:20~l:28~e:401772859,2025,2,2025-10-12T20:05Z,6,away,0,10,s:20~l:28~t:10,Tennessee,Titans,TEN,Tennessee Titans,4b92db,002a5c,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,1,10,1-5,26,38,160,5.8,1,1,6,62,NA,81.3,15,65,4.3,0,17,26,222,8.5,1,23,34,2,2,0,70,36,2,8,4,7,0,1,1,0,3,66,22,28,0,NA,NA,NA,NA,NA,1,1,100,46,1,1,4,5,220,44,0,0,53,15,11,3,1,3,13,2,2,59,225,3.8,10,2,1,7,34,3,0,27:34,TRUE,TRUE,0a0aea59-9a5e-01b3-57a3-0151cf4bf393,TRUE,NA
2025_06_TEN_LV,401772859,s:20~l:28~e:401772859,2025,2,2025-10-12T20:05Z,6,home,1,13,s:20~l:28~t:13,Las Vegas,Raiders,LV,Las Vegas Raiders,000000,a5acaf,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,0,20,2-4,17,23,158,7.6,1,1,2,16,NA,91.6,32,68,2.1,1,13,17,174,10.2,1,37,23,0,0,2,61,36,6,7,2,8,0,1,0,0,2,57,28.5,29,0,3,47,15.7,25,0,2,2,100,50,2,2,8,4,167,41.8,0,4,47,16,9,4,3,6,13,1,1,57,226,4,11,4,2,6,27,1,0,32:26,TRUE,TRUE,b18540eb-6f2b-534c-e7f9-9bd930518da9,TRUE,NA
2025_06_CIN_GB,401772752,s:20~l:28~e:401772752,2025,2,2025-10-12T20:25Z,6,away,0,4,s:20~l:28~t:4,Cincinnati,Bengals,CIN,Cincinnati Bengals,fb4f14,000000,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,1,18,2-4,29,45,213,4.9,2,0,1,6,NA,90.9,16,55,3.4,0,13,29,219,7.6,2,19,40,NA,NA,NA,70,42,1,4,6,4,0,1,25,0,4,90,22.5,24,0,1,13,13,13,0,1,3,33.3,45,1,1,4,4,211,52.8,1,3,58,20,12,5,3,6,15,2,2,62,268,4.3,9,2,2,3,17,0,0,27:16,TRUE,TRUE,75b8623b-8926-b411-0476-3d3602b78523,TRUE,NA
2025_06_CIN_GB,401772752,s:20~l:28~e:401772752,2025,2,2025-10-12T20:25Z,6,home,1,9,s:20~l:28~t:9,Green Bay,Packers,GB,Green Bay Packers,204e32,ffb612,https://a.espncdn.com/i/teamlogos/nfl/500/gb.png,0,27,3-1-1,19,26,256,10,1,1,1,3,NA,101.3,33,153,4.6,2,16,19,259,13.6,1,35,26,NA,NA,NA,67,31,1,5,3,5,0,NA,NA,NA,4,132,33,36,0,2,14,7,9,0,2,2,100,43,3,3,9,2,91,45.5,0,1,56,24,11,12,1,5,11,1,1,60,409,6.8,9,4,3,5,40,1,0,32:44,TRUE,TRUE,06cd3bcf-7a86-53d4-28e7-aa049dd36261,TRUE,NA
2025_06_SF_TB,401772749,s:20~l:28~e:401772749,2025,2,2025-10-12T20:25Z,6,away,0,25,s:20~l:28~t:25,San Francisco,49ers,SF,San Francisco 49ers,aa0000,b3995d,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,1,19,4-2,27,39,296,8.9,0,2,6,51,NA,75.5,22,67,3,1,11,27,347,12.9,0,56,37,1,0,1,58,35,1,4,2,1,0,NA,NA,NA,6,161,26.8,31,0,2,25,12.5,13,0,4,4,100,54,1,1,13,2,89,44.5,0,1,48,17,10,6,1,7,16,0,2,67,363,5.4,10,2,1,9,65,2,0,32:35,TRUE,TRUE,985a261f-296c-c95c-32a5-addc4df75001,TRUE,NA
2025_06_SF_TB,401772749,s:20~l:28~e:401772749,2025,2,2025-10-12T20:25Z,6,home,1,27,s:20~l:28~t:27,Tampa Bay,Buccaneers,TB,Tampa Bay Buccaneers,bd1c36,3e3a35,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,0,30,5-1,17,23,248,11.1,2,0,1,8,NA,139,26,104,4,2,15,17,256,15.1,2,45,23,1,0,1,76,46,6,5,5,10,0,2,19,0,6,158,26.3,32,0,1,6,6,6,0,1,2,50,45,3,3,6,3,166,55.3,0,3,60,19,9,9,1,3,8,0,0,50,352,7,11,2,2,5,31,0,0,27:25,TRUE,TRUE,13e8b157-a75a-ff24-ae91-fa3d52ddf204,TRUE,NA
2025_06_DET_KC,401772923,s:20~l:28~e:401772923,2025,2,2025-10-13T00:20Z,6,away,0,8,s:20~l:28~t:8,Detroit,Lions,DET,Detroit Lions,0076b6,bbbbbb,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,1,17,4-2,23,29,199,7,2,0,1,4,NA,118.8,23,98,4.3,0,15,23,203,8.8,2,26,27,1,0,0,67,33,3,2,1,3,0,NA,NA,NA,6,140,23.3,26,0,NA,NA,NA,NA,NA,1,1,100,28,2,2,5,3,138,46,0,2,49,18,13,5,0,5,11,0,2,53,297,5.6,8,2,1,4,38,0,0,29:23,TRUE,TRUE,56caffee-178d-f6f2-a076-b277486b8c32,TRUE,NA
2025_06_DET_KC,401772923,s:20~l:28~e:401772923,2025,2,2025-10-13T00:20Z,6,home,1,12,s:20~l:28~t:12,Kansas City,Chiefs,KC,Kansas City Chiefs,e31837,ffb612,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,0,30,3-3,22,30,243,8.6,3,0,3,14,NA,132.2,29,112,3.9,1,11,22,257,11.7,3,30,28,1,0,1,63,37,1,3,0,4,0,NA,NA,NA,4,105,26.3,31,0,1,21,21,21,0,1,1,100,33,3,4,6,1,46,46,0,1,46,26,16,8,2,4,10,2,3,62,355,5.7,9,6,4,0,0,0,0,30:37,TRUE,TRUE,f68f2343-8ceb-7a02-740d-af6338be21d2,TRUE,NA
2025_06_BUF_ATL,401772815,s:20~l:28~e:401772815,2025,2,2025-10-13T23:15Z,6,away,0,2,s:20~l:28~t:2,Buffalo,Bills,BUF,Buffalo Bills,00338d,d50a0a,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,1,14,4-2,15,26,157,6.9,2,2,4,23,NA,72.6,24,134,5.6,0,24,15,180,12,2,45,26,2,0,1,69,42,2,9,5,4,0,NA,NA,NA,5,114,22.8,25,0,3,21,7,11,0,0,0,0,0,2,2,2,6,273,45.5,0,4,50,17,8,7,2,2,9,0,1,54,291,5.4,11,3,2,8,64,2,0,28:21,TRUE,TRUE,232afaf2-01ac-fcc2-8bd6-66550df1703a,TRUE,NA
2025_06_BUF_ATL,401772815,s:20~l:28~e:401772815,2025,2,2025-10-13T23:15Z,6,home,1,1,s:20~l:28~t:1,Atlanta,Falcons,ATL,Atlanta Falcons,a71930,000000,https://a.espncdn.com/i/teamlogos/nfl/500/atl.png,0,24,3-2,20,32,233,7.8,1,0,2,17,NA,97.1,32,210,6.6,2,81,20,250,12.5,1,39,31,NA,NA,NA,64,33,4,3,9,6,0,2,6,0,3,63,21,25,0,1,10,10,10,0,1,2,50,33,3,3,6,4,180,45,0,0,51,22,10,9,3,5,12,0,1,66,443,6.7,12,3,1,6,35,0,0,31:39,TRUE,TRUE,49fd392a-86fe-4df3-1b77-9bbfa18b2ad5,TRUE,NA
2025_06_CHI_WAS,401772717,s:20~l:28~e:401772717,2025,2,2025-10-14T00:15Z,6,away,1,3,s:20~l:28~t:3,Chicago,Bears,CHI,Chicago Bears,0b1c3a,e64100,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,1,25,3-2,17,29,236,8.7,1,0,3,16,NA,98.6,27,145,5.4,1,19,17,252,14.8,1,55,29,0,0,2,74,34,3,3,3,3,0,1,32,0,5,120,24,31,0,NA,NA,NA,NA,NA,4,5,80,48,1,1,13,2,106,53,0,1,53,19,10,8,1,3,10,0,1,59,381,6.5,10,3,1,9,84,0,0,28:26,TRUE,TRUE,19d73366-b5a5-cca2-a176-a2c024ce0bb3,TRUE,NA
2025_06_CHI_WAS,401772717,s:20~l:28~e:401772717,2025,2,2025-10-14T00:15Z,6,home,0,28,s:20~l:28~t:28,Washington,Commanders,WAS,Washington Commanders,5a1414,ffb612,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,0,24,3-3,19,26,205,8.1,3,1,3,6,NA,119.2,31,124,4,0,18,19,211,11.1,3,37,24,3,2,1,70,31,3,4,5,5,0,NA,NA,NA,4,127,31.8,37,0,1,9,9,9,0,1,2,50,53,3,3,6,1,30,30,0,1,30,22,11,7,4,3,8,1,1,60,329,5.5,10,1,1,5,40,3,0,31:34,TRUE,TRUE,fbeaf73e-6d6c-cca4-0809-713d9d741f90,TRUE,NA
2025_07_PIT_CIN,401772941,s:20~l:28~e:401772941,2025,2,2025-10-17T00:15Z,7,away,0,23,s:20~l:28~t:23,Pittsburgh,Steelers,PIT,Pittsburgh Steelers,000000,ffb612,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,1,31,4-2,23,34,249,7.3,4,2,0,0,NA,103.7,20,147,7.4,0,37,23,249,10.8,4,68,33,NA,NA,NA,70,44,2,3,6,6,0,NA,NA,NA,6,179,29.8,37,0,2,27,13.5,17,0,1,1,100,41,4,4,7,2,84,42,0,2,45,19,12,7,0,7,10,0,0,54,396,7.3,10,4,3,7,59,2,0,25:28,TRUE,TRUE,debcd592-8d53-71f1-fc15-5c8b8ef9df6e,TRUE,NA
2025_07_PIT_CIN,401772941,s:20~l:28~e:401772941,2025,2,2025-10-17T00:15Z,7,home,1,4,s:20~l:28~t:4,Cincinnati,Bengals,CIN,Cincinnati Bengals,fb4f14,000000,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,0,33,3-4,31,47,328,7.3,3,0,2,14,NA,108.6,23,142,6.2,0,37,31,342,11,3,37,45,NA,NA,NA,61,33,0,2,6,2,0,2,0,0,5,128,25.6,27,0,NA,NA,NA,NA,NA,4,4,100,49,3,3,15,3,135,45,0,1,60,27,16,8,3,7,14,1,1,72,470,6.5,10,5,2,4,35,0,0,34:32,TRUE,TRUE,75b8623b-8926-b411-0476-3d3602b78523,TRUE,NA
2025_07_LA_JAX,401772635,s:20~l:28~e:401772635,2025,2,2025-10-19T13:30Z,7,away,1,14,s:20~l:28~t:14,Los Angeles,Rams,LA,Los Angeles Rams,003594,ffd100,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,1,35,5-2,21,33,182,5.5,5,0,0,0,NA,117.7,29,89,3.1,0,10,21,182,8.7,5,31,33,NA,NA,NA,60,42,7,5,10,11,0,NA,NA,NA,1,32,32,32,0,3,17,5.7,13,0,0,0,0,0,5,5,5,5,242,48.4,0,2,57,26,14,4,8,2,10,2,2,62,271,4.4,12,4,4,5,45,0,0,31:46,TRUE,TRUE,2e1473b2-e269-fd7a-1137-c1edacb85986,TRUE,NFL London Games
2025_07_LA_JAX,401772635,s:20~l:28~e:401772635,2025,2,2025-10-19T13:30Z,7,home,0,30,s:20~l:28~t:30,Jacksonville,Jaguars,JAX,Jacksonville Jaguars,007487,d7a22a,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,0,7,4-3,23,48,264,6.2,1,0,7,32,NA,74.7,19,94,4.9,0,14,23,296,12.9,1,39,47,1,0,0,55,37,0,1,4,4,0,NA,NA,NA,2,60,30,31,0,2,19,9.5,17,0,0,1,0,0,1,1,1,5,207,41.4,0,2,62,21,13,5,3,3,15,2,6,74,358,4.8,11,2,0,13,119,0,0,28:14,TRUE,TRUE,ca6fb778-cbf6-d9a3-3e93-01230335fcab,TRUE,NFL London Games
2025_07_NO_CHI,401772861,s:20~l:28~e:401772861,2025,2,2025-10-19T17:00Z,7,away,0,18,s:20~l:28~t:18,New Orleans,Saints,NO,New Orleans Saints,d3bc8d,000000,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,1,14,1-6,20,32,209,7.3,2,3,4,24,NA,66.3,17,44,2.6,0,7,20,233,11.7,2,57,31,1,1,0,74,40,1,2,5,5,0,1,0,0,5,116,23.2,31,0,NA,NA,NA,NA,NA,0,1,0,0,2,2,2,3,127,42.3,0,0,49,16,9,3,4,3,10,0,2,53,253,4.8,11,1,1,5,30,4,0,23:41,TRUE,TRUE,97d2f6c9-2f22-459c-306a-046941ccab2a,TRUE,NA
2025_07_NO_CHI,401772861,s:20~l:28~e:401772861,2025,2,2025-10-19T17:00Z,7,home,1,3,s:20~l:28~t:3,Chicago,Bears,CHI,Chicago Bears,0b1c3a,e64100,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,0,26,4-2,15,26,164,6.6,0,1,1,8,NA,61.7,40,222,5.6,2,24,15,172,11.5,0,26,25,2,0,3,52,35,4,7,9,7,0,3,48,0,2,47,23.5,24,0,2,18,9,10,0,4,4,100,39,2,2,14,3,129,43,0,2,47,23,10,13,0,3,12,1,1,67,386,5.8,12,6,2,10,92,1,0,36:19,TRUE,TRUE,19d73366-b5a5-cca2-a176-a2c024ce0bb3,TRUE,NA
2025_07_MIA_CLE,401772754,s:20~l:28~e:401772754,2025,2,2025-10-19T17:00Z,7,away,0,15,s:20~l:28~t:15,Miami,Dolphins,MIA,Miami Dolphins,008e97,fc4c02,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,1,6,1-6,17,31,120,4.9,0,3,4,33,NA,28.8,22,99,4.5,0,46,17,153,9,0,40,30,6,1,5,58,42,2,9,2,3,0,NA,NA,NA,6,164,27.3,40,0,1,11,11,11,0,2,2,100,33,0,0,6,4,189,47.3,0,1,50,12,7,3,2,1,13,2,4,57,219,3.8,12,2,0,11,103,4,0,28:15,TRUE,TRUE,af33088b-1e19-d27d-dbc0-354fd7151703,TRUE,NA
2025_07_MIA_CLE,401772754,s:20~l:28~e:401772754,2025,2,2025-10-19T17:00Z,7,home,1,5,s:20~l:28~t:5,Cleveland,Browns,CLE,Cleveland Browns,472a08,ff3c00,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,0,31,2-5,13,18,102,6.4,0,0,2,14,NA,89.1,33,104,3.2,3,46,13,116,8.9,0,23,18,1,0,2,61,37,4,11,6,6,1,3,59,1,2,37,18.5,27,0,2,7,3.5,7,0,1,1,100,30,4,4,7,6,258,43,2,3,60,15,6,5,4,4,11,0,0,53,206,3.9,11,3,2,5,37,0,1,31:45,TRUE,TRUE,539babc5-e5fb-753b-8ae1-c15032a91ef4,TRUE,NA
2025_07_LV_KC,401772753,s:20~l:28~e:401772753,2025,2,2025-10-19T17:00Z,7,away,0,13,s:20~l:28~t:13,Las Vegas,Raiders,LV,Las Vegas Raiders,000000,a5acaf,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,1,0,2-5,12,18,70,4.2,0,0,1,5,NA,75,11,25,2.3,0,8,12,75,6.3,0,14,17,2,1,1,88,46,1,6,2,3,0,NA,NA,NA,3,100,33.3,37,0,1,6,6,6,0,NA,NA,NA,NA,NA,NA,NA,6,283,47.2,0,3,63,3,2,0,1,0,7,0,1,30,95,3.2,10,0,0,8,58,1,0,17:52,TRUE,TRUE,b18540eb-6f2b-534c-e7f9-9bd930518da9,TRUE,NA
2025_07_LV_KC,401772753,s:20~l:28~e:401772753,2025,2,2025-10-19T17:00Z,7,home,1,12,s:20~l:28~t:12,Kansas City,Chiefs,KC,Kansas City Chiefs,e31837,ffb612,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,0,31,4-3,26,35,282,8.2,3,0,1,4,NA,126.6,41,152,3.7,1,13,26,286,11,3,44,34,2,0,3,35,17,1,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,15,5,11,0,1,1,100,38,4,4,7,3,106,35.3,0,2,40,30,16,12,2,9,15,1,2,77,434,5.6,9,5,4,5,38,0,0,42:08,TRUE,TRUE,f68f2343-8ceb-7a02-740d-af6338be21d2,TRUE,NA
2025_07_PHI_MIN,401772862,s:20~l:28~e:401772862,2025,2,2025-10-19T17:00Z,7,away,1,21,s:20~l:28~t:21,Philadelphia,Eagles,PHI,Philadelphia Eagles,06424d,000000,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,1,28,5-2,19,23,316,14.2,3,0,3,10,NA,158.3,23,45,2,0,11,19,326,17.2,3,79,23,NA,NA,NA,62,42,2,6,3,8,1,2,42,1,7,186,26.6,37,0,NA,NA,NA,NA,NA,0,1,0,0,4,4,4,3,146,48.7,1,1,53,13,9,4,0,3,10,2,3,49,361,7.4,9,1,0,8,64,0,1,25:58,TRUE,TRUE,d1a9b001-1df7-fbd7-ae4c-6ca7065286ec,TRUE,NA
2025_07_PHI_MIN,401772862,s:20~l:28~e:401772862,2025,2,2025-10-19T17:00Z,7,home,0,16,s:20~l:28~t:16,Minnesota,Vikings,MIN,Minnesota Vikings,4f2683,ffc62f,https://a.espncdn.com/i/teamlogos/nfl/500/min.png,0,22,3-3,26,42,298,7.5,0,2,2,15,NA,64.9,23,89,3.9,1,16,26,313,12,0,40,40,2,0,1,63,36,3,8,1,4,0,NA,NA,NA,3,74,24.7,38,0,1,6,6,6,0,5,5,100,59,1,1,16,1,34,34,0,1,34,21,13,7,1,7,15,1,1,67,387,5.8,9,6,1,3,30,2,0,34:02,TRUE,TRUE,3db556c9-ed76-a7a5-4ccb-a92fc6db4334,TRUE,NA
2025_07_CAR_NYJ,401772860,s:20~l:28~e:401772860,2025,2,2025-10-19T17:00Z,7,away,1,29,s:20~l:28~t:29,Carolina,Panthers,CAR,Carolina Panthers,0085ca,000000,https://a.espncdn.com/i/teamlogos/nfl/500/car.png,1,13,4-3,19,32,177,6.2,1,0,2,21,NA,87.8,36,125,3.5,0,13,19,198,10.4,1,33,31,1,0,1,60,32,6,3,9,11,0,2,0,0,1,45,45,45,0,3,35,11.7,15,0,2,2,100,30,1,1,7,6,276,46,0,4,68,17,10,7,0,5,17,3,4,70,302,4.3,11,3,1,6,45,0,0,35:05,TRUE,TRUE,647c27bf-ab86-550e-5b83-91c29e73e4a9,TRUE,NA
2025_07_CAR_NYJ,401772860,s:20~l:28~e:401772860,2025,2,2025-10-19T17:00Z,7,home,0,20,s:20~l:28~t:20,New York,Jets,NYJ,New York Jets,115740,ffffff,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,0,6,0-7,16,34,139,5.1,0,2,6,33,NA,37.9,20,81,4.1,0,8,16,172,10.8,0,35,31,NA,NA,NA,75,44,2,6,7,7,0,NA,NA,NA,4,100,25,30,0,2,14,7,14,0,2,2,100,47,0,0,6,5,243,48.6,0,2,56,12,8,3,1,7,15,0,1,60,220,3.7,11,1,0,5,26,2,0,24:55,TRUE,TRUE,732d3caf-b350-1e34-48c6-b7cebb4a0d88,TRUE,NA
2025_07_NE_TEN,401772755,s:20~l:28~e:401772755,2025,2,2025-10-19T17:00Z,7,away,1,17,s:20~l:28~t:17,New England,Patriots,NE,New England Patriots,002a5c,c60c30,https://a.espncdn.com/i/teamlogos/nfl/500/ne.png,1,31,5-2,22,24,212,9.8,2,0,4,22,NA,135.1,36,175,4.9,1,19,22,234,10.6,2,39,24,0,0,1,53,36,5,6,2,5,1,1,32,0,2,40,20,24,0,NA,NA,NA,NA,NA,1,1,100,36,4,4,7,4,150,37.5,0,1,51,22,13,9,0,5,12,2,2,64,387,6,9,3,2,5,36,0,1,37:12,TRUE,TRUE,0078f353-fe3e-67ed-a42c-43cca0568e21,TRUE,NA
